Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
4,0,30,0.000111103057861328,0.000141620635986328,0.000196456909179688,0.000124931335449219,0,5.38825988769531e-05,0.0001220703125,3.71932983398438e-05,-0.395079326025245,0.306173284980494,-0.297478106051292,0.411158019812441,-1,0.780308205247168,-0.289238823259424,0.411491069706887,1.00021717971389e-05,7.31847270540238e-06,1.28540982254162e-05,1.5523281246635e-05,4.88153370237117e-05,3.5108293473424e-05,1.20363575108353e-05,1.51910759672104e-05,17.2023362353105,0
5,0,37.5,0.000153541564941406,0.000185966491699219,0.000274181365966797,0.000210285186767578,0,3.52859497070312e-05,8.91685485839844e-05,5.38825988769531e-05,-0.130452035003635,0.112128306956582,-0.137068570292528,0.159224299490988,-1,0.291804316364412,-0.141236045195287,0.097409512016609,5.63219744553378e-06,4.42384078955596e-06,1.00393807159739e-05,1.04740766635602e-05,0.000149166158561396,1.88418990888855e-05,1.03195145691857e-05,8.12724609005052e-06,17.5047260603275,0
5,0,37.5,0.000153541564941406,0.000186443328857422,0.0001983642578125,0.000174999237060547,0,5.05447387695312e-05,8.82148742675781e-05,5.76972961425781e-05,-0.122009223832288,0.104254781384984,-0.131827177972309,0.151412097691217,-1,0.292095491294202,-0.140472136025239,0.0773952502141023,2.56280747945247e-06,2.0072138133942e-06,4.33441207223938e-06,4.57626990432327e-06,0.000113223737910702,1.10736601929056e-05,4.90392277404626e-06,2.77860053465362e-06,15.3879972852089,0
5,0,37.5,0.000162124633789062,0.000185966491699219,0.000185489654541016,0.000185012817382812,0,3.57627868652344e-05,6.19888305664062e-05,5.48362731933594e-05,-0.133828459663075,0.113110004406375,-0.143370493197579,0.161749747997337,-1,0.292855957048047,-0.144908770927898,0.100679254688185,8.53027077839882e-06,6.36631284264145e-06,1.52163566990102e-05,1.53964450978908e-05,0.000182000557360367,2.59296720890117e-05,1.54004030739416e-05,1.26358356605717e-05,19.1174717937512,0
5,0,37.5,0.000274181365966797,0.0002288818359375,0.000299930572509766,0.00023651123046875,0,6.866455078125e-05,0.000115871429443359,8.86917114257812e-05,-0.145753674330534,0.115633995546871,0.169615467085588,0.158111292900124,-1,0.280698903782835,0.153907689295645,-0.13492050809249,1.98254515382464e-05,1.40514047401177e-05,3.689456091469e-05,3.49572286932908e-05,0.00024549151162351,4.83998460253055e-05,3.47526411725559e-05,3.1902304211232e-05,20.9318107438528,0
6,0.785398163397448,7.5,0,1.52587890625e-05,8.44001770019531e-05,8.7738037109375e-05,0.000165939331054688,0.000216007232666016,0.000208377838134766,0.000240802764892578,1,0.615238757156112,-0.0918692645884411,-0.113859829413905,0.0267637744543096,0.0272324411244375,-0.0316414610247203,-0.0331936574002268,7.09731847934164e-05,2.6726312313993e-05,3.81454092680935e-06,2.04481055677205e-06,5.95921070382696e-08,6.56294949925066e-08,1.04998232456464e-07,9.8707598090251e-08,14.884014243514,0
6,0.785398163397448,7.5,0,3.09944152832031e-05,8.34465026855469e-05,0.000102996826171875,0.000211715698242188,0.000237941741943359,0.000250816345214844,0.000254154205322266,1,0.608325655222499,-0.104212157566476,-0.132845307012727,0.0390755503555839,-0.0179462716625671,-0.0152032302009182,-0.0359256000199296,0.000174551012965014,6.36098178052507e-05,8.15894764986555e-06,6.79607993364764e-06,1.67447934864755e-06,2.3467049110555e-06,2.43544426967086e-06,2.11147487478882e-06,23.9557089940221,0
6,0.785398163397448,7.5,0,3.0517578125e-05,4.62532043457031e-05,0.000102043151855469,0.000237464904785156,0.000210285186767578,0.00025177001953125,0.000224113464355469,1,0.602157949699289,-0.0843598607425835,-0.105689731475329,0.0321045903217604,0.0232891667636912,-0.0209602909147318,-0.0243978213079906,9.29433438923306e-05,3.38957477354094e-05,4.230641899333e-06,2.43034957377996e-06,1.06795868131284e-07,1.2545881934188e-07,1.26797237071952e-07,1.20895260700435e-07,16.8999464102936,0
6,0.785398163397448,7.5,0,3.29017639160156e-05,0.000105381011962891,0.000101089477539062,0.0002288818359375,0.000179767608642578,0.000212669372558594,0.000246047973632812,1,0.627828215588281,-0.0965673250433167,-0.125081960239268,0.028329268626743,0.0285445021745807,-0.0192004066969386,-0.0214806918631825,0.000100607069500467,3.98181392167593e-05,5.04724358710163e-06,3.32121274611727e-06,2.21946915252674e-07,3.35391802687991e-07,3.31989578859755e-07,3.28373208173055e-07,19.0166751854122,0
7,0.785398163397448,15,0,8.58306884765625e-06,8.58306884765625e-05,5.57899475097656e-05,0.000124454498291016,0.0001220703125,0.000139713287353516,0.000138282775878906,0.935459408664049,1,-0.431866979517607,-0.468995022808687,0.0905036829257772,0.136459434115241,-0.181230820393386,-0.16380313622266,1.05884269385492e-05,1.10442574337287e-05,4.74631272961705e-06,3.38005321073145e-06,1.86224002305399e-07,2.91929381448507e-07,4.4914010121831e-07,3.88102171140446e-07,17.9079124936834,0
7,0.785398163397448,15,4.29153442382812e-06,0,6.62803649902344e-05,4.9591064453125e-05,5.48362731933594e-05,7.86781311035156e-05,0.000127792358398438,0.000138282775878906,0.964360720828617,1,-0.514474870792022,-0.583245488679269,0.202365870290379,0.168730821769303,-0.221932676525736,-0.25193682797874,2.21814217092034e-05,2.08610306828625e-05,1.46533700901267e-05,1.84637281077865e-05,6.04720708710013e-06,8.68781118878152e-06,8.80434953657523e-06,1.03140260236561e-05,25.4676581191068,0
7,0.785398163397448,15,0,1.23977661132812e-05,8.82148742675781e-05,8.44001770019531e-05,9.918212890625e-05,9.87052917480469e-05,0.000113964080810547,0.000127792358398438,0.988289090108413,1,-0.483221969259622,-0.548708640855445,0.123925711463889,0.119850286628332,-0.193747372637291,-0.229876779929539,6.7427360917661e-06,6.11998770791144e-06,3.50601287809464e-06,2.65201550206862e-06,1.47108706653407e-07,1.50299102778928e-07,3.90696523195918e-07,3.90497397735981e-07,15.2872006768699,0
7,0.785398163397448,15,0,1.09672546386719e-05,8.63075256347656e-05,8.20159912109375e-05,0.000113964080810547,8.34465026855469e-05,0.000136375427246094,0.000131130218505859,0.979890670073489,1,-0.482354331262523,-0.549795681274504,0.105305888506989,0.112432478950624,-0.184172465614424,-0.211396759449132,7.80318677537924e-06,7.19162614324273e-06,3.85507515510417e-06,2.95254192283824e-06,1.55740668532584e-07,1.72568137187755e-07,3.83665694227105e-07,3.74381415196107e-07,16.0935735435818,0
8,0.785398163397448,22.5,1.62124633789062e-05,4.76837158203125e-06,0.000137805938720703,3.62396240234375e-05,0,1.43051147460938e-06,3.24249267578125e-05,3.814697265625e-05,0.767887306642848,0.916081105005526,-0.883795865068052,-1,0.950722111000597,0.553796389090812,-0.659099176689836,-0.910132998919221,3.20997511441787e-06,2.9851359003177e-06,5.73552372829684e-06,5.8462372250775e-06,4.01285231151362e-06,3.81660639591402e-06,4.57982077764478e-06,4.48935685306201e-06,21.8389802189036,0
8,0.785398163397448,22.5,4.76837158203125e-07,0,7.77244567871094e-05,1.9073486328125e-05,9.5367431640625e-07,1.43051147460938e-06,2.57492065429688e-05,2.43186950683594e-05,0.861046126413757,0.785142063591544,-0.787152466983889,-1,0.938233578265677,0.311988627299153,-0.621621390746974,-0.909684342457695,1.39838541721993e-06,8.3075518946012e-07,1.88533189060125e-06,1.79577963259614e-06,1.35712417786096e-06,3.24299904711432e-07,8.09420807014491e-07,1.24759028752872e-06,14.5816244184971,0
8,0.785398163397448,22.5,1.71661376953125e-05,7.15255737304688e-06,2.38418579101562e-05,3.86238098144531e-05,0,1.43051147460938e-06,7.29560852050781e-05,3.814697265625e-05,0.759943717789979,0.89049865609998,-0.835769692493299,-1,0.94653500011337,0.55652482635072,-0.698955040199418,-0.899375376392945,1.81082354678742e-06,1.78516977531214e-06,3.24206746490868e-06,2.9634963663527e-06,2.24186011119099e-06,1.59651694885629e-06,2.0329153132852e-06,2.23617762428284e-06,19.0166751854122,0
