Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
1,0,7.5,0,3.33786010742188e-05,4.29153442382812e-05,2.09808349609375e-05,0.000144481658935547,0.000149250030517578,0.000212192535400391,0.000151634216308594,-1,-0.21986372923738,-0.639948636601881,0.447687293467249,-0.658303992296867,-0.482496429693378,0.703029921984292,0.457353899277234,0.000251004397028393,6.86411135464526e-05,0.000347942079683414,0.00020419379054159,0.000280539913979948,0.000234346175424718,0.000287486946788612,0.000184969257554539,19.4198616187681,1
1,0,7.5,0,8.7738037109375e-05,0.000116348266601562,9.48905944824219e-05,0.000165462493896484,0.000201702117919922,0.000223636627197266,0.000197887420654297,-1,-0.217104564295295,-0.649895390845488,0.423290725825689,-0.579568112131347,0.454077504174427,0.623933948559686,-0.410717827007068,0.00012142067039521,3.32057653953535e-05,0.000161988795419475,9.67418473385183e-05,0.000127734063950691,0.000115490065020186,0.000131102986934768,8.94940120137128e-05,14.984810851853,1
1,0,7.5,0,2.09808349609375e-05,4.52995300292969e-05,2.19345092773438e-05,0.000138282775878906,0.000153064727783203,0.000199794769287109,0.000154018402099609,-1,-0.209934069090898,-0.619146600658386,0.436070023331507,-0.672534769308395,-0.483193055679036,0.70414463292479,0.460696273862657,0.000331572131053747,8.7351176633066e-05,0.000459511825825669,0.000262975262675816,0.000377050987803733,0.000294938911388049,0.000391828966680168,0.000235227030427006,20.9318107438528,1
1,0,7.5,0,2.288818359375e-05,0.000104904174804688,1.38282775878906e-05,0.000145435333251953,0.000158786773681641,0.000204563140869141,0.00016021728515625,-1,-0.218906819057207,-0.633812501967762,0.463356358673856,-0.669041303454847,-0.496211854881479,0.719087896152101,0.47163453005205,0.00020829305229885,5.7292804491338e-05,0.000288912551511906,0.000170332958783508,0.000233071679392072,0.000196397917422268,0.000238525420054715,0.000154471389659504,17.9079124936834,1
1,0,7.5,0,1.28746032714844e-05,0.000116825103759766,2.38418579101562e-05,9.77516174316406e-05,0.000165462493896484,0.000212669372558594,0.000164985656738281,-1,-0.242943875609146,-0.679959207631357,0.50240142247744,-0.717289242736537,-0.545711730121536,0.764513364584282,0.521160058881307,0.000301574316988783,8.21285315691857e-05,0.00042970143096882,0.000250742265561253,0.000353912668768587,0.00027628099154356,0.000366028565018603,0.000221318238696806,19.4198616187681,1
1,0,7.5,0,1.9073486328125e-05,4.14848327636719e-05,1.38282775878906e-05,0.000150203704833984,0.000195503234863281,0.000204563140869141,0.000155925750732422,-1,-0.234901652167053,-0.641588076560816,0.485282320866953,-0.678711070218453,-0.502350107825078,0.754062275378471,0.494668639862741,0.000194812286618181,5.35578553784803e-05,0.000265936601549274,0.000158308672137353,0.000214497988478667,0.000181676522761629,0.000220531992680846,0.000143861244702098,17.2023362353105,1
1,0,7.5,0,0.000100612640380859,0.0001068115234375,9.48905944824219e-05,0.000155925750732422,0.000200271606445312,0.000218868255615234,0.000189304351806641,-1,-0.215989290700083,-0.648981999331934,0.435781988394026,-0.638960153156294,-0.475360081211364,0.704558735012309,0.438716879003984,0.000237706129292095,6.31970189999408e-05,0.000333957763990008,0.000188363079571857,0.000272151438921771,0.000214710158476006,0.000283004054578155,0.000169445783175669,18.3110989270393,1
1,0,7.5,0,1.71661376953125e-05,4.38690185546875e-05,2.90870666503906e-05,0.000159740447998047,0.000148296356201172,0.000156402587890625,0.00014495849609375,-1,-0.226249101520357,-0.633479704726878,0.449541444515178,-0.673994198837018,-0.480563539415055,0.746511908360886,0.476185126484319,0.000275274511764344,7.32989733259475e-05,0.000374721680943738,0.000216157828527925,0.00030326167161435,0.000247421016521737,0.000314612849254852,0.00019621627280402,19.621454835446,1
1,0,7.5,0,3.95774841308594e-05,0.000118255615234375,0.000100135803222656,0.000102043151855469,0.000200748443603516,0.000207424163818359,0.000169277191162109,-1,-0.231166980061618,-0.66886379329769,0.516724228132011,-0.712369681427572,-0.516787126905678,0.702167071348768,-0.528489999706261,0.000473921943416704,0.000135706508431405,0.000698386171883436,0.000428973397877735,0.000584420239924206,0.000451631058374678,0.000603696783771009,0.000370090171098813,22.7461496939544,1
1,0,7.5,0,9.82284545898438e-05,0.000117301940917969,0.000103473663330078,0.000165939331054688,0.000190258026123047,0.000222206115722656,0.000158309936523438,-1,-0.216696280626468,-0.669833250051296,0.404020400397744,-0.6084522562428,0.453190764408528,0.653888750575001,-0.405594528545224,0.000295574120564365,8.12888283119912e-05,0.000412336651338612,0.000235835563325136,0.000327814802680673,0.000277691665615521,0.000339811022568249,0.000217250959548486,21.3349971772087,1
