Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
1,0,7.5,0,3.67164611816406e-05,6.38961791992188e-05,4.38690185546875e-05,0.0001068115234375,0.000171661376953125,0.000100612640380859,0.000172138214111328,-1,-0.230239970993471,-0.712295870077483,0.597750620014975,-0.795092514887903,-0.569947047960559,0.701511950155336,-0.602563917056575,0.00127961011497421,0.000400421724937075,0.00189804295263048,0.00124800342592581,0.00161206485450474,0.00133945768196127,0.00161875768578721,0.00109311111696564,31.2836886679923,1
1,0,7.5,0,4.05311584472656e-05,6.34193420410156e-05,4.52995300292969e-05,0.000104904174804688,8.82148742675781e-05,0.000102996826171875,0.0001678466796875,-1,-0.280116682186226,-0.753662376962373,0.619904990209402,-0.785859328447322,-0.659302157961666,0.804457356827016,0.577736522521935,0.000839031963933616,0.000263884161123807,0.00125139643034493,0.000786804920054625,0.00101650517252131,0.000905202735497488,0.00101022246949257,0.000707721793090485,27.2392844992944,1
1,0,7.5,0,7.2479248046875e-05,0.000102043151855469,7.48634338378906e-05,0.000139713287353516,0.000214576721191406,0.000158309936523438,0.000205516815185547,-1,-0.248195405819631,-0.707242854289994,0.612835723092823,-0.785689501804435,0.593709980456626,0.73980471784146,-0.631044961655783,0.00124318653727698,0.000395706987146677,0.00185901429568953,0.0012386692115678,0.0015682373441382,0.00132113614842644,0.00156600062331562,0.0010777702720199,30.6770280426876,1
1,0,7.5,0,3.19480895996094e-05,6.24656677246094e-05,4.38690185546875e-05,0.000103950500488281,0.000181198120117188,0.0002288818359375,0.000165462493896484,-1,-0.24931431724503,-0.740585804332939,0.601306740586728,-0.790254101645073,-0.620836626389187,0.759267474450417,-0.598480461481733,0.00111627981004414,0.000346030938526991,0.00166751922679223,0.00105622576950965,0.00138271804209621,0.00117340720276319,0.0013841288226851,0.000934715184051071,30.1714775216004,1
1,0,7.5,0,6.05583190917969e-05,8.392333984375e-05,5.53131103515625e-05,0.000132083892822266,0.000111103057861328,0.000133514404296875,0.000123023986816406,-1,0.250759249427789,-0.619857988494714,0.589568660978898,-0.754831101273709,0.497660736843605,-0.497805782811872,-0.593316979874339,0.00307611400903268,0.00111175957798586,0.00465188271109022,0.00349707184063542,0.00428529194851013,0.00341764956918319,0.00433260736206098,0.00311434107940218,45.2368830500001,1
2,0,15,0,7.10487365722656e-05,9.05990600585938e-05,0.000116825103759766,0.000105381011962891,9.5367431640625e-05,0.000168323516845703,8.67843627929688e-05,-0.75993622698829,0.27793872837723,-1,0.516535065792164,-0.636024176292982,0.695877757392747,0.852910602275374,-0.64010025191432,0.00163522812243258,0.000635781789114716,0.00295695189010525,0.00189483924392423,0.00223322211607408,0.00195787988102474,0.0022482394490464,0.00157027632635659,34.7214322113855,1
2,0,15,0,0.000107288360595703,0.000311374664306641,0.000128746032714844,0.0001068115234375,0.000362396240234375,0.000219345092773438,0.000203609466552734,-0.701983247283387,0.279194322191268,-1,0.509118111557384,-0.643902098124419,0.616725607817189,0.825691469369331,-0.616985890667327,0.000787049300462631,0.000315010147775021,0.00146746559485374,0.000879051582875659,0.0010884029054655,0.00100757778376973,0.00115036392142878,0.000797351748729276,25.5204127275978,1
2,0,15,0,2.38418579101562e-06,2.33650207519531e-05,1.1444091796875e-05,3.86238098144531e-05,9.48905944824219e-05,5.340576171875e-05,3.57627868652344e-05,-0.679716376020984,-0.28163796991821,-1,0.486773110099414,-0.599037644724832,0.649193952470477,0.823972228241124,-0.607318818139604,0.00114531082880027,0.000419198435435229,0.00210022358612829,0.00119909490945686,0.00158581962073323,0.00132972165469576,0.00166605756531741,0.00104757748346214,27.9470552288165,1
2,0,15,0,3.33786010742188e-05,0.000120639801025391,4.48226928710938e-05,7.39097595214844e-05,9.05990600585938e-05,0.000144481658935547,9.77516174316406e-05,-0.759896754225999,0.285498602542892,-1,0.506238860020161,-0.703389549951104,0.637795360553484,0.831590762073925,-0.621047218238587,0.00122940299849098,0.000465162123574849,0.00228612072648047,0.00133344291336986,0.00170451112446824,0.00148915354624772,0.00177606583227159,0.00116654910533254,30.2725876258178,1
3,0,22.5,2.86102294921875e-06,6.19888305664062e-06,7.15255737304688e-05,0,7.62939453125e-06,4.29153442382812e-06,2.00271606445312e-05,3.814697265625e-06,-0.658713496337467,0.378409991570283,-1,0.604526303945268,-0.776438942460476,0.61558771415819,-0.799918118881301,0.565138595724068,0.00113058232307349,0.00043153600071192,0.00209592627520322,0.00123372234116183,0.00149725181458046,0.00126435124064228,0.00166493974582036,0.00100894959155865,28.8570461667736,1
3,0,22.5,5.24520874023438e-06,0,1.43051147460938e-05,1.71661376953125e-05,7.15255737304688e-06,3.814697265625e-06,1.9073486328125e-05,1.33514404296875e-05,0.654510339293579,0.378343424930836,-1,0.610916741171126,-0.740204976992739,0.607111641034904,-0.796936271787092,0.565395693005058,0.0013955528937972,0.000541298925143562,0.00261769912292589,0.00155383023772401,0.00184980864364722,0.00159545529253212,0.00202831798113112,0.00127044747963368,32.3958998143842,1
