Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
1,0,7.5,0,8.44001770019531e-05,0.0001068115234375,2.71797180175781e-05,0.000143527984619141,0.000181674957275391,0.000222206115722656,0.000175952911376953,-1,-0.215394480469479,-0.608945861268968,0.37576322505972,-0.579020346906403,0.404720131381408,0.620895874710807,0.395924438469129,0.000318467425036882,8.77016285910875e-05,0.000409386216966351,0.000225351306906885,0.000327579254504691,0.000272743201266036,0.000336109013724489,0.000213068792991449,41.2927256283266,1
1,0,7.5,0,8.10623168945312e-05,0.000102519989013672,9.77516174316406e-05,0.000118732452392578,0.000200748443603516,0.000212669372558594,0.000179767608642578,-1,-0.187536496005587,-0.564480107171944,0.323292634430055,-0.530069817948311,-0.374458436739873,0.60481552620235,0.356825423468285,0.000397230384141602,0.000100287084091986,0.000486575294168926,0.000259340393774209,0.000393765245490178,0.000314683259709868,0.000406385738288293,0.000244266746507542,42.4014883200553,1
1,0,7.5,0,2.81333923339844e-05,6.34193420410156e-05,2.6702880859375e-05,9.87052917480469e-05,0.000157833099365234,0.000163078308105469,0.000164508819580078,-1,-0.229528489805359,-0.636997266155056,0.488868145422957,-0.673437310196287,-0.527232298152638,0.684908189925713,0.480245035779541,0.000521142946971937,0.00016197915862534,0.000737495647437577,0.000436090809338814,0.000595773962443259,0.000515131162228121,0.000591774359785479,0.000400586346832178,45.2237933535468,1
1,0,7.5,0,9.5367431640625e-06,4.05311584472656e-05,2.288818359375e-05,8.91685485839844e-05,0.000164985656738281,0.000205516815185547,0.000150203704833984,-1,-0.231256778354149,-0.633988469384392,0.449637736493632,-0.678487050713353,-0.495846158719895,0.712006985897781,0.482671018140051,0.000544418516586116,0.000158886535994652,0.000758829945995066,0.000425499475448082,0.000618440214926427,0.000496077049851195,0.000628290875341417,0.000390746352537973,45.3245899618857,1
2,0,15,0,3.91006469726562e-05,0.000138282775878906,3.00407409667969e-05,6.103515625e-05,0.000112533569335938,0.000128269195556641,7.29560852050781e-05,-0.716257058675749,0.291708571148699,-1,0.563656163830317,-0.636448501004278,0.681712081620605,0.83230592151434,-0.678011064758582,0.000950386397280572,0.000402604391470757,0.00176322846453724,0.00107160742345826,0.00132440692568615,0.00119785008847768,0.00133637906066198,0.000941841493060684,48.4492848203941,1
2,0,15,0,6.72340393066406e-05,0.000137805938720703,7.39097595214844e-05,6.91413879394531e-05,0.000131130218505859,0.000168323516845703,0.000133037567138672,-0.770775687621043,-0.35596664043538,-1,0.61261628228872,-0.754924306876256,0.713515814107134,0.852062554512379,-0.646607095828767,0.00037107375177974,0.000178689455105198,0.000700348674525776,0.000426349473947937,0.000513967894014212,0.000525725986751549,0.000559822925922666,0.000419236331582595,39.7807765032419,1
2,0,15,0,3.57627868652344e-05,0.000135421752929688,6.103515625e-05,6.05583190917969e-05,0.000122547149658203,0.000145435333251953,0.000119686126708984,-0.819358205138732,-0.353228499245711,-1,0.617802033948776,-0.70175192077385,0.7348060913187,0.865418374622663,-0.637614135993181,0.000507536149545278,0.000237747536972188,0.000959719812934718,0.000577459854976759,0.00070463494248693,0.000706086296671632,0.000759889362285578,0.000557972094585441,41.9983018866994,1
2,0,15,0,6.24656677246094e-05,0.000176429748535156,0.0001068115234375,8.86917114257812e-05,9.67979431152344e-05,0.000151634216308594,7.86781311035156e-05,-0.740946144023487,0.300579304249104,-1,0.586926897844925,-0.643070367488208,0.708377686850123,0.837053695187468,-0.6278593002742,0.000789378126083665,0.0003516046391602,0.00148977158309338,0.000873557193345423,0.00109911346291494,0.0010474531090801,0.00116093846334014,0.000822339589741038,46.5341492619535,1
3,0,22.5,0,6.38961791992188e-05,0.000148296356201172,4.33921813964844e-05,1.57356262207031e-05,6.866455078125e-05,0.000101089477539062,5.53131103515625e-05,-0.616431943511752,0.414680449942221,-1,0.598035360191222,-0.674581138292475,0.708042257943351,-0.777053652236913,0.589132114761885,0.000249865871333898,0.000119657134277725,0.000486545162364246,0.000284483271007115,0.000354848565206857,0.000348976132125145,0.000400358615913778,0.000274291937250484,33.6321833945642,1
3,0,22.5,0,6.62803649902344e-05,9.29832458496094e-05,4.43458557128906e-05,7.62939453125e-06,4.1961669921875e-05,9.29832458496094e-05,4.00543212890625e-05,-0.618738133718328,0.414619596249111,-1,0.600106957631681,-0.687700543276741,0.672096963544301,-0.79385849141298,0.575971788183346,0.000467914268420616,0.000212814084075589,0.000903433821356075,0.000520493853414354,0.000644857551984804,0.000598365977100204,0.000723443075502398,0.000475633386339856,39.175996853208,1
